1.000000e+00    5.469504e-05
1.001833e+00    8.448754e-05
1.003667e+00    1.554394e-05
1.005500e+00    1.264588e-04
1.007333e+00    0.000000e+00
1.009167e+00    1.381753e-04
1.011000e+00    1.808233e-05
1.012833e+00    1.183248e-04
1.014667e+00    6.356743e-05
1.016500e+00    8.070088e-05
1.018333e+00    1.175215e-04
1.020167e+00    4.692012e-05
1.022000e+00    1.566302e-04
1.023833e+00    3.619624e-05
1.025667e+00    1.665445e-04
1.027500e+00    5.708337e-05
1.029333e+00    1.469971e-04
1.031167e+00    1.031161e-04
1.033000e+00    1.126512e-04
1.034833e+00    1.567254e-04
1.036667e+00    8.552102e-05
1.038500e+00    1.974598e-04
1.040333e+00    8.404079e-05
1.042167e+00    2.116430e-04
1.044000e+00    1.142991e-04
1.045833e+00    1.988781e-04
1.047667e+00    1.674319e-04
1.049500e+00    1.720641e-04
1.051333e+00    2.240241e-04
1.053167e+00    1.508730e-04
1.055000e+00    2.634155e-04
1.056833e+00    1.521638e-04
1.058667e+00    2.736648e-04
1.060500e+00    1.819852e-04
1.062333e+00    2.571066e-04
1.064167e+00    2.324672e-04
1.066000e+00    2.285221e-04
1.067833e+00    2.852021e-04
1.069667e+00    2.077303e-04
1.071500e+00    3.206256e-04
1.073333e+00    2.109117e-04
1.075167e+00    3.282676e-04
1.077000e+00    2.428702e-04
1.078833e+00    3.105623e-04
1.080667e+00    2.927680e-04
1.082500e+00    2.797306e-04
1.084333e+00    3.390332e-04
1.086167e+00    2.536651e-04
1.088000e+00    3.636859e-04
1.089833e+00    2.517852e-04
1.091667e+00    3.641659e-04
1.093500e+00    2.857544e-04
1.095333e+00    3.511551e-04
1.097167e+00    3.484157e-04
1.099000e+00    3.384295e-04
1.100833e+00    4.153474e-04
1.102667e+00    3.381453e-04
1.104500e+00    4.614223e-04
1.106333e+00    3.599563e-04
1.108167e+00    4.759715e-04
1.110000e+00    4.064228e-04
1.111833e+00    4.657434e-04
1.113667e+00    4.687585e-04
1.115500e+00    4.491573e-04
1.117333e+00    5.298023e-04
1.119167e+00    4.472286e-04
1.121000e+00    5.728693e-04
1.122833e+00    4.741019e-04
1.124667e+00    5.904501e-04
1.126500e+00    5.304967e-04
1.128333e+00    5.879526e-04
1.130167e+00    6.031995e-04
1.132000e+00    5.808905e-04
1.133833e+00    6.711874e-04
1.135667e+00    5.871211e-04
1.137500e+00    7.155789e-04
1.139333e+00    6.178216e-04
1.141167e+00    7.282985e-04
1.143000e+00    6.708421e-04
1.144833e+00    7.135423e-04
1.146667e+00    7.248988e-04
1.148500e+00    6.640353e-04
1.150333e+00    6.944526e-04
1.152167e+00    6.177379e-04
1.154000e+00    8.078133e-04
1.155833e+00    7.183497e-04
1.157667e+00    8.348684e-04
1.159500e+00    7.795374e-04
1.161333e+00    8.181392e-04
1.163167e+00    8.413963e-04
1.165000e+00    7.937166e-04
1.166833e+00    8.911995e-04
1.168667e+00    7.861477e-04
1.170500e+00    9.165926e-04
1.172333e+00    8.106972e-04
1.174167e+00    9.168345e-04
1.176000e+00    8.679913e-04
1.177833e+00    9.047496e-04
1.179667e+00    9.446906e-04
1.181500e+00    9.016916e-04
1.183333e+00    1.020617e-03
1.185167e+00    9.276331e-04
1.187000e+00    1.078338e-03
1.188833e+00    9.907970e-04
1.190667e+00    1.110857e-03
1.192500e+00    1.082926e-03
1.194333e+00    1.125191e-03
1.196167e+00    1.183967e-03
1.198000e+00    1.140595e-03
1.199833e+00    1.273273e-03
1.201667e+00    1.180250e-03
1.203500e+00    1.339323e-03
1.205333e+00    1.258110e-03
1.207167e+00    1.382216e-03
1.209000e+00    1.367988e-03
1.210833e+00    1.409916e-03
1.212667e+00    1.483333e-03
1.214500e+00    1.432903e-03
1.216333e+00    1.569860e-03
1.218167e+00    1.460322e-03
1.220000e+00    1.604206e-03
1.221833e+00    1.497664e-03
1.223667e+00    1.587230e-03
1.225500e+00    1.544804e-03
1.227333e+00    1.543502e-03
1.229167e+00    1.594207e-03
1.231000e+00    1.506890e-03
1.232833e+00    1.631354e-03
1.234667e+00    1.501524e-03
1.236500e+00    1.640522e-03
1.238333e+00    1.530664e-03
1.240167e+00    1.615451e-03
1.242000e+00    1.579303e-03
1.243833e+00    1.567399e-03
1.245667e+00    1.624604e-03
1.247500e+00    1.520571e-03
1.249333e+00    1.644625e-03
1.251167e+00    1.496973e-03
1.253000e+00    1.627739e-03
1.254833e+00    1.509958e-03
1.256667e+00    1.589817e-03
1.258500e+00    1.572971e-03
1.260333e+00    1.580405e-03
1.262167e+00    1.697876e-03
1.264000e+00    1.652631e-03
1.265833e+00    1.873939e-03
1.267667e+00    1.820376e-03
1.269500e+00    2.061508e-03
1.271333e+00    2.049141e-03
1.273167e+00    2.217502e-03
1.275000e+00    2.281514e-03
1.276833e+00    2.323455e-03
1.278667e+00    2.467119e-03
1.280500e+00    2.395102e-03
1.282333e+00    2.589688e-03
1.284167e+00    2.481122e-03
1.286000e+00    2.679933e-03
1.287833e+00    2.636516e-03
1.289667e+00    2.786735e-03
1.291500e+00    2.864466e-03
1.293333e+00    2.907937e-03
1.295167e+00    3.071604e-03
1.297000e+00    2.969335e-03
1.298833e+00    3.115062e-03
1.300667e+00    2.883127e-03
1.302500e+00    2.907316e-03
1.304333e+00    2.626435e-03
1.306167e+00    2.484325e-03
1.308000e+00    2.260041e-03
1.309833e+00    1.981263e-03
1.311667e+00    1.884720e-03
1.313500e+00    1.558558e-03
1.315333e+00    1.596519e-03
1.317167e+00    1.341043e-03
1.319000e+00    1.461573e-03
1.320833e+00    1.371172e-03
1.322667e+00    1.485398e-03
1.324500e+00    1.580388e-03
1.326333e+00    1.610446e-03
1.328167e+00    1.846210e-03
1.330000e+00    1.798195e-03
1.331833e+00    2.115510e-03
1.333667e+00    2.081952e-03
1.335500e+00    2.397313e-03
1.337333e+00    2.447665e-03
1.339167e+00    2.638432e-03
1.341000e+00    2.787646e-03
1.342833e+00    2.833938e-03
1.344667e+00    3.167031e-03
1.346500e+00    3.277553e-03
1.348333e+00    3.919997e-03
1.350167e+00    4.301133e-03
1.352000e+00    5.102303e-03
1.353833e+00    5.578188e-03
1.355667e+00    6.005105e-03
1.357500e+00    6.128578e-03
1.359333e+00    5.768536e-03
1.361167e+00    5.394900e-03
1.363000e+00    4.460500e-03
1.364833e+00    3.909446e-03
1.366667e+00    2.985831e-03
1.368500e+00    2.576216e-03
1.370333e+00    2.042052e-03
1.372167e+00    1.785905e-03
1.374000e+00    1.667019e-03
1.375833e+00    1.434234e-03
1.377667e+00    1.590776e-03
1.379500e+00    1.330938e-03
1.381333e+00    1.595090e-03
1.383167e+00    1.371740e-03
1.385000e+00    1.588522e-03
1.386833e+00    1.506021e-03
1.388667e+00    1.563834e-03
1.390500e+00    1.689211e-03
1.392333e+00    1.556255e-03
1.394167e+00    1.874162e-03
1.396000e+00    1.615261e-03
1.397833e+00    2.026650e-03
1.399667e+00    1.786126e-03
1.401500e+00    2.149078e-03
1.403333e+00    2.112027e-03
1.405167e+00    2.316707e-03
1.407000e+00    2.703126e-03
1.408833e+00    2.822664e-03
1.410667e+00    4.199904e-03
1.412500e+00    5.521422e-03
1.414333e+00    1.265157e-02
1.416167e+00    1.521609e-02
1.418000e+00    8.170866e-03
1.419833e+00    4.725776e-03
1.421667e+00    3.848637e-03
1.423500e+00    3.215495e-03
1.425333e+00    3.158769e-03
1.427167e+00    2.991665e-03
1.429000e+00    3.003441e-03
1.430833e+00    3.023136e-03
1.432667e+00    3.025969e-03
1.434500e+00    3.113200e-03
1.436333e+00    3.146739e-03
1.438167e+00    3.216067e-03
1.440000e+00    3.323012e-03
1.441833e+00    3.335839e-03
1.443667e+00    3.516830e-03
1.445500e+00    3.491396e-03
1.447333e+00    3.699888e-03
1.449167e+00    3.694810e-03
1.451000e+00    3.863068e-03
1.452833e+00    3.940185e-03
1.454667e+00    4.018876e-03
1.456500e+00    4.204683e-03
1.458333e+00    4.193494e-03
1.460167e+00    4.459784e-03
1.462000e+00    4.411924e-03
1.463833e+00    4.686410e-03
1.465667e+00    4.683740e-03
1.467500e+00    4.885838e-03
1.469333e+00    4.996954e-03
1.471167e+00    5.080479e-03
1.473000e+00    5.323405e-03
1.474833e+00    5.303724e-03
1.476667e+00    5.633162e-03
1.478500e+00    5.583654e-03
1.480333e+00    5.910635e-03
1.482167e+00    5.928736e-03
1.484000e+00    6.164046e-03
1.485833e+00    6.322995e-03
1.487667e+00    6.423138e-03
1.489500e+00    6.733619e-03
1.491333e+00    6.725879e-03
1.493167e+00    7.127687e-03
1.495000e+00    7.100440e-03
1.496833e+00    7.489734e-03
1.498667e+00    7.551232e-03
1.500500e+00    7.831061e-03
1.502333e+00    8.056100e-03
1.504167e+00    8.185676e-03
1.506000e+00    8.576547e-03
1.507833e+00    8.594326e-03
1.509667e+00    9.076374e-03
1.511500e+00    9.084246e-03
1.513333e+00    9.539760e-03
1.515167e+00    9.654647e-03
1.517000e+00    9.979592e-03
1.518833e+00    1.027527e-02
1.520667e+00    1.043132e-02
1.522500e+00    1.089925e-02
1.524333e+00    1.093514e-02
1.526167e+00    1.148512e-02
1.528000e+00    1.151581e-02
1.529833e+00    1.201764e-02
1.531667e+00    1.216980e-02
1.533500e+00    1.251660e-02
1.535333e+00    1.286589e-02
1.537167e+00    1.302799e-02
1.539000e+00    1.355938e-02
1.540833e+00    1.360212e-02
1.542667e+00    1.421412e-02
1.544500e+00    1.426955e-02
1.546333e+00    1.482228e-02
1.548167e+00    1.502689e-02
1.550000e+00    1.540903e-02
1.551833e+00    1.583593e-02
1.553667e+00    1.602659e-02
1.555500e+00    1.665161e-02
1.557333e+00    1.673203e-02
1.559167e+00    1.744111e-02
1.561000e+00    1.756198e-02
1.562833e+00    1.820746e-02
1.564667e+00    1.851764e-02
1.566500e+00    1.899087e-02
1.568333e+00    1.956404e-02
1.570167e+00    1.985131e-02
1.572000e+00    2.064727e-02
1.573833e+00    2.084068e-02
1.575667e+00    2.172155e-02
1.577500e+00    2.197750e-02
1.579333e+00    2.277258e-02
